area,bbox,category_id,id,image_id
46225,"[636, 875, 215, 215]",3543,2485,655
42218,"[150, 190, 209, 202]",3543,2484,656
33434,"[602, 810, 229, 146]",33877,2480,657
32856,"[149, 306, 222, 148]",33877,2478,655
151904,"[515, 167, 404, 376]",16550,2489,657
170505,"[39, 673, 421, 405]",16550,2488,655
158250,"[537, 188, 422, 375]",16550,2487,656
77315,"[542, 294, 329, 235]",20876,2912,766
75570,"[117, 768, 330, 229]",20876,2910,767
48640,"[167, 798, 190, 256]",36636,2915,766
43855,"[606, 204, 179, 245]",36636,2913,768
45612,"[634, 208, 181, 252]",36636,2914,767
56784,"[625, 719, 208, 273]",3482,2909,768
56280,"[650, 751, 210, 268]",3482,2908,767
196800,"[565, 730, 410, 480]",34596,2918,766
181944,"[11, 22, 399, 456]",34596,2916,768
193534,"[17, 39, 418, 463]",34596,2917,767
33489,"[387, 280, 183, 183]",3350,4415,1161
33485,"[347, 218, 181, 185]",3350,4414,1160
38805,"[89, 726, 195, 199]",16231,4417,1160
89250,"[586, 614, 238, 375]",18356,4421,1161
92378,"[541, 519, 247, 374]",18356,4420,1160
47686,"[61, 810, 226, 211]",27652,3769,995
44775,"[669, 255, 225, 199]",27652,3768,994
46161,"[94, 852, 223, 207]",27652,3770,996
156180,"[96, 64, 380, 411]",30307,3774,995
171107,"[505, 752, 397, 431]",30307,3775,994
165360,"[108, 74, 390, 424]",30307,3776,996
50688,"[559, 811, 288, 176]",3482,3773,995
47595,"[586, 845, 285, 167]",3482,3772,996
53808,"[595, 178, 236, 228]",16261,3777,995
60507,"[116, 847, 249, 243]",16261,3779,994
39952,"[91, 828, 227, 176]",19860,5643,1484
37128,"[127, 866, 221, 168]",19860,5642,1485
101568,"[558, 91, 276, 368]",35205,5639,1484
117300,"[111, 777, 300, 391]",35205,5640,1483
41173,"[131, 165, 209, 197]",28762,5634,1484
47294,"[631, 898, 221, 214]",28762,5633,1483
41580,"[149, 170, 210, 198]",28762,5635,1485
59508,"[573, 839, 261, 228]",3482,5637,1484
54612,"[151, 219, 246, 222]",3482,5636,1483
59280,"[601, 869, 260, 228]",3482,5638,1485
33489,"[362, 218, 183, 183]",3350,1365,363
34595,"[320, 161, 185, 187]",3350,1364,362
87571,"[213, 164, 209, 419]",18146,1366,361
95850,"[552, 705, 213, 450]",18146,1368,363
95424,"[515, 614, 213, 448]",18146,1367,362
58804,"[82, 790, 244, 241]",16261,1362,363
62244,"[35, 701, 252, 247]",16261,1361,362
41193,"[94, 205, 207, 199]",22346,3834,1010
45154,"[695, 863, 214, 211]",22346,3836,1011
82060,"[52, 857, 373, 220]",25468,3837,1010
82782,"[572, 231, 378, 219]",25468,3838,1011
84315,"[11, 813, 385, 219]",25468,3839,1009
52076,"[602, 845, 277, 188]",3482,3833,1010
51490,"[126, 271, 271, 190]",3482,3831,1011
54514,"[575, 811, 281, 194]",3482,3832,1009
60250,"[167, 835, 250, 241]",16261,3830,1011
53572,"[548, 190, 236, 227]",16261,3828,1009
33264,"[197, 800, 176, 189]",12246,4809,1258
32745,"[616, 321, 177, 185]",12246,4808,1259
34571,"[166, 767, 181, 191]",12246,4810,1260
41814,"[133, 176, 207, 202]",3543,4805,1258
46872,"[654, 888, 216, 217]",3543,4807,1259
39996,"[117, 168, 202, 198]",3543,4806,1260
45582,"[137, 866, 214, 213]",4542,4800,1259
40590,"[608, 191, 205, 198]",4542,4801,1260
55216,"[635, 828, 238, 232]",16547,4804,1258
51072,"[136, 246, 228, 224]",16547,4802,1259
56640,"[607, 789, 240, 236]",16547,4803,1260
31311,"[595, 854, 213, 147]",1899,4068,1071
30096,"[621, 887, 209, 144]",1899,4069,1069
32942,"[104, 835, 182, 181]",21025,4065,1071
30972,"[674, 273, 178, 174]",21025,4067,1070
31860,"[136, 869, 180, 177]",21025,4066,1069
34038,"[100, 196, 186, 183]",21770,4062,1071
38415,"[688, 884, 197, 195]",21770,4064,1070
35717,"[117, 203, 191, 187]",21770,4063,1069
51296,"[615, 161, 229, 224]",16547,4061,1071
57599,"[100, 864, 241, 239]",16547,4060,1070
103342,"[28, 801, 326, 317]",32309,2459,651
92856,"[619, 186, 318, 292]",32309,2457,649
33488,"[410, 233, 182, 184]",3350,2465,651
37054,"[381, 851, 191, 194]",3350,2463,649
33660,"[368, 176, 180, 187]",3350,2464,650
42771,"[600, 915, 269, 159]",36636,2462,651
41238,"[117, 244, 261, 158]",36636,2460,649
108256,"[125, 735, 272, 398]",35205,2737,723
101660,"[597, 127, 260, 391]",35205,2736,722
95256,"[566, 120, 252, 378]",35205,2738,721
79534,"[566, 262, 299, 266]",27732,2741,723
86900,"[123, 765, 316, 275]",27732,2740,722
90763,"[86, 727, 323, 281]",27732,2739,721
211928,"[470, 591, 449, 472]",31884,2742,723
213428,"[84, 193, 458, 466]",31884,2743,722
206925,"[68, 161, 445, 465]",31884,2744,721
53730,"[122, 307, 270, 199]",3482,2735,723
57750,"[608, 790, 275, 210]",3482,2734,722
80367,"[566, 261, 301, 267]",27732,2906,763
86900,"[122, 767, 316, 275]",27732,2905,764
91409,"[86, 727, 323, 283]",27732,2904,765
217532,"[499, 643, 457, 476]",31884,2901,763
210834,"[39, 102, 442, 477]",31884,2902,765
52668,"[114, 853, 231, 228]",20237,2895,763
49932,"[643, 189, 228, 219]",20237,2896,764
47304,"[616, 184, 219, 216]",20237,2897,765
57330,"[609, 791, 273, 210]",3482,2900,764
57684,"[579, 759, 276, 209]",3482,2899,765
142290,"[553, 519, 270, 527]",6191,1735,459
146025,"[111, 157, 275, 531]",6191,1737,457
82654,"[135, 843, 286, 289]",5093,1733,458
77560,"[135, 830, 277, 280]",5093,1732,457
106690,"[625, 101, 227, 470]",2482,1730,458
106330,"[638, 63, 217, 490]",2482,1731,457
126420,"[640, 676, 245, 516]",13394,1727,458
114445,"[79, 81, 235, 487]",13394,1728,459
38986,"[119, 212, 202, 193]",22346,5326,1400
40582,"[135, 219, 206, 197]",22346,5325,1399
46200,"[648, 850, 220, 210]",22346,5327,1401
106606,"[49, 786, 353, 302]",25468,5328,1400
104146,"[84, 831, 346, 301]",25468,5329,1399
46870,"[593, 170, 218, 215]",29666,5335,1400
47957,"[621, 174, 221, 217]",29666,5336,1399
52896,"[137, 871, 232, 228]",29666,5334,1401
54320,"[575, 811, 280, 194]",3482,5331,1400
52264,"[601, 845, 278, 188]",3482,5332,1399
51219,"[126, 271, 271, 189]",3482,5333,1401
32761,"[148, 241, 181, 181]",1899,134,35
35910,"[644, 845, 189, 190]",1899,133,34
33488,"[167, 248, 184, 182]",1899,135,36
110704,"[471, 779, 407, 272]",29450,132,35
103488,"[108, 218, 392, 264]",29450,130,34
106793,"[505, 816, 397, 269]",29450,131,36
25754,"[142, 848, 163, 158]",19606,128,35
23250,"[657, 287, 155, 150]",19606,127,34
24490,"[177, 880, 158, 155]",19606,129,36
52658,"[578, 222, 233, 226]",16547,137,35
57121,"[144, 799, 239, 239]",16547,136,34
54253,"[604, 232, 239, 227]",16547,138,36
44096,"[663, 830, 212, 208]",22346,2078,548
39382,"[104, 234, 203, 194]",22346,2077,549
40964,"[120, 242, 209, 196]",22346,2079,547
76890,"[543, 293, 330, 233]",20876,2076,548
79289,"[85, 726, 329, 241]",20876,2074,549
75240,"[117, 770, 330, 228]",20876,2075,547
48070,"[166, 799, 190, 253]",36636,2071,548
43610,"[606, 204, 178, 245]",36636,2073,549
45864,"[633, 210, 182, 252]",36636,2072,547
56304,"[625, 720, 207, 272]",3482,2070,549
169818,"[139, 55, 341, 498]",25366,1300,346
176816,"[521, 697, 344, 514]",25366,1302,348
163676,"[122, 41, 332, 493]",25366,1301,347
34300,"[638, 293, 175, 196]",27776,1303,348
34595,"[643, 250, 187, 185]",16231,1306,346
36284,"[154, 829, 188, 193]",16231,1307,348
57378,"[173, 276, 262, 219]",3482,1310,348
60075,"[539, 778, 267, 225]",3482,1309,347
86625,"[123, 766, 315, 275]",27732,2373,626
80066,"[565, 261, 301, 266]",27732,2372,625
159936,"[90, 162, 408, 392]",30307,2370,626
167979,"[504, 697, 421, 399]",30307,2368,625
148161,"[78, 147, 393, 377]",30307,2369,627
57200,"[606, 790, 275, 208]",3482,2375,626
55074,"[121, 306, 274, 201]",3482,2376,625
58025,"[579, 758, 275, 211]",3482,2374,627
56350,"[589, 226, 245, 230]",16261,2366,626
52884,"[565, 219, 234, 226]",16261,2367,627
124527,"[117, 165, 309, 403]",29344,2583,682
140937,"[550, 678, 327, 431]",29344,2584,683
26832,"[685, 808, 129, 208]",1899,2593,682
25472,"[162, 256, 128, 199]",1899,2594,683
89352,"[78, 762, 306, 292]",18109,2587,684
87021,"[614, 247, 297, 293]",18109,2586,682
93016,"[45, 721, 308, 302]",18109,2588,683
169921,"[98, 709, 367, 463]",16550,2589,682
150520,"[503, 72, 355, 424]",16550,2590,683
78246,"[596, 260, 322, 243]",20876,4693,1232
82944,"[41, 753, 324, 256]",20876,4694,1233
79788,"[70, 798, 327, 244]",20876,4692,1231
207718,"[547, 660, 401, 518]",31884,4696,1232
190500,"[50, 52, 381, 500]",31884,4697,1233
201402,"[61, 75, 402, 501]",31884,4695,1231
51983,"[134, 858, 229, 227]",29666,4700,1232
47085,"[597, 182, 219, 215]",29666,4699,1233
48608,"[625, 185, 224, 217]",29666,4698,1231
56238,"[622, 717, 206, 273]",3482,4701,1233
56910,"[648, 754, 210, 271]",3482,4702,1231
40779,"[122, 236, 207, 197]",22346,5198,1368
44600,"[670, 256, 223, 200]",27652,5200,1366
48138,"[60, 810, 226, 213]",27652,5201,1367
45732,"[94, 853, 222, 206]",27652,5199,1368
52668,"[124, 865, 231, 228]",29666,5203,1366
48160,"[632, 179, 224, 215]",29666,5204,1368
48198,"[132, 287, 277, 174]",3482,5205,1366
50112,"[558, 812, 288, 174]",3482,5207,1367
48140,"[583, 845, 290, 166]",3482,5206,1368
95000,"[570, 119, 250, 380]",35205,4749,1245
100751,"[598, 126, 259, 389]",35205,4751,1243
108528,"[125, 735, 272, 399]",35205,4750,1244
90240,"[87, 727, 320, 282]",27732,4747,1245
87809,"[123, 766, 317, 277]",27732,4746,1243
80100,"[565, 261, 300, 267]",27732,4748,1244
155608,"[55, 115, 367, 424]",30307,4742,1245
159698,"[70, 138, 374, 427]",30307,4740,1243
54128,"[121, 307, 272, 199]",3482,4744,1244
80901,"[562, 262, 303, 267]",27732,74,21
87532,"[125, 767, 316, 277]",27732,73,19
90240,"[88, 728, 320, 282]",27732,75,20
48330,"[100, 884, 270, 179]",36636,69,21
42336,"[591, 202, 252, 168]",36636,68,20
49880,"[675, 896, 232, 215]",28762,78,21
41790,"[85, 166, 210, 199]",28762,76,20
54200,"[120, 309, 271, 200]",3482,70,21
57936,"[612, 787, 272, 213]",3482,72,19
58170,"[580, 756, 277, 210]",3482,71,20
81224,"[150, 847, 284, 286]",5093,3344,881
71264,"[510, 162, 272, 262]",5093,3342,880
159135,"[122, 118, 309, 515]",23222,3339,881
156045,"[125, 93, 309, 505]",23222,3341,882
109504,"[623, 95, 232, 472]",2482,3337,881
107709,"[637, 61, 223, 483]",2482,3338,882
106434,"[77, 669, 219, 486]",2482,3336,880
126690,"[654, 669, 246, 515]",13394,3345,881
82500,"[51, 856, 375, 220]",25468,1651,436
85248,"[12, 812, 384, 222]",25468,1652,438
82622,"[571, 231, 379, 218]",25468,1653,437
215488,"[43, 133, 448, 481]",31884,1646,436
204480,"[30, 112, 426, 480]",31884,1647,438
219477,"[519, 628, 447, 491]",31884,1645,437
48614,"[619, 196, 223, 218]",20237,1642,436
48614,"[590, 189, 223, 218]",20237,1644,438
51754,"[142, 849, 229, 226]",20237,1643,437
53847,"[575, 811, 279, 193]",3482,1649,438
51300,"[127, 272, 270, 190]",3482,1650,437
77822,"[115, 767, 334, 233]",20876,1459,390
77973,"[542, 293, 329, 237]",20876,1461,388
80676,"[85, 724, 332, 243]",20876,1460,389
57452,"[650, 749, 212, 271]",3482,1465,390
54825,"[141, 292, 215, 255]",3482,1467,388
56848,"[625, 719, 209, 272]",3482,1466,389
192042,"[43, 155, 454, 423]",34596,1458,390
201868,"[499, 660, 463, 436]",34596,1456,388
189176,"[29, 122, 442, 428]",34596,1457,389
61997,"[108, 832, 251, 247]",16261,1462,388
31376,"[596, 854, 212, 148]",1899,3165,834
28341,"[173, 279, 201, 141]",1899,3166,833
29744,"[621, 887, 208, 143]",1899,3167,832
85526,"[46, 113, 298, 287]",18109,3158,834
98838,"[628, 845, 323, 306]",18109,3157,833
32760,"[105, 834, 182, 180]",21025,3162,834
30448,"[674, 274, 176, 173]",21025,3164,833
51968,"[579, 158, 232, 224]",16547,3159,834
57600,"[140, 866, 240, 240]",16547,3161,833
53788,"[605, 163, 238, 226]",16547,3160,832
80066,"[565, 262, 301, 266]",27732,3168,835
91044,"[85, 727, 324, 281]",27732,3170,837
86625,"[123, 768, 315, 275]",27732,3169,836
52206,"[112, 855, 231, 226]",20237,3179,835
47722,"[614, 185, 223, 214]",20237,3177,837
49693,"[643, 189, 229, 217]",20237,3178,836
47515,"[659, 886, 221, 215]",28762,3175,835
41800,"[107, 175, 209, 200]",28762,3174,837
43248,"[120, 180, 212, 204]",28762,3176,836
54800,"[121, 306, 274, 200]",3482,3171,835
57750,"[579, 759, 275, 210]",3482,3173,837
57603,"[609, 791, 273, 211]",3482,3172,836
147560,"[523, 543, 280, 527]",6191,477,129
149702,"[134, 135, 289, 518]",6191,476,128
71285,"[524, 150, 269, 265]",5093,478,129
83512,"[137, 857, 286, 292]",5093,479,127
101453,"[80, 69, 253, 401]",22361,474,129
103936,"[605, 780, 256, 406]",22361,473,128
108790,"[621, 779, 253, 430]",22361,472,127
95742,"[649, 83, 197, 486]",2482,482,128
94178,"[457, 748, 434, 217]",35205,957,254
86884,"[502, 848, 428, 203]",35205,958,255
91980,"[63, 259, 420, 219]",35205,956,253
34965,"[305, 191, 185, 189]",3350,954,254
33124,"[346, 254, 182, 182]",3350,955,255
37248,"[443, 849, 194, 192]",3350,953,253
133644,"[35, 662, 444, 301]",33879,951,254
124803,"[78, 762, 441, 283]",33879,952,255
127568,"[133, 665, 268, 476]",27925,4969,1304
130115,"[97, 610, 265, 491]",27925,4968,1303
25856,"[156, 248, 202, 128]",1899,4966,1304
26058,"[140, 240, 202, 129]",1899,4965,1303
41756,"[577, 865, 286, 146]",44198,4974,1304
43808,"[551, 832, 296, 148]",44198,4976,1303
150183,"[578, 114, 333, 451]",16550,4973,1304
147721,"[547, 94, 329, 449]",16550,4972,1303
158256,"[81, 669, 336, 471]",16550,4971,1305
196000,"[81, 16, 392, 500]",31884,1224,326
36695,"[144, 776, 179, 205]",27776,1217,326
34104,"[640, 292, 174, 196]",27776,1216,325
57378,"[567, 816, 262, 219]",3482,1220,327
60192,"[538, 779, 264, 228]",3482,1219,326
56394,"[604, 191, 241, 234]",16261,1226,327
54044,"[577, 188, 236, 229]",16261,1227,326
61254,"[138, 832, 249, 246]",16261,1225,325
76890,"[116, 766, 330, 233]",20876,4293,1128
80190,"[84, 724, 330, 243]",20876,4294,1127
77080,"[545, 293, 328, 235]",20876,4295,1126
218526,"[33, 47, 473, 462]",31884,4290,1128
206080,"[22, 33, 448, 460]",31884,4291,1127
219402,"[511, 728, 459, 478]",31884,4292,1126
55744,"[650, 751, 208, 268]",3482,4297,1128
56368,"[624, 720, 208, 271]",3482,4296,1127
57085,"[629, 191, 245, 233]",16261,4289,1128
53124,"[604, 188, 233, 228]",16261,4288,1127
61250,"[110, 833, 250, 245]",16261,4287,1126
35910,"[643, 845, 189, 190]",1899,3876,1021
33670,"[166, 247, 185, 182]",1899,3878,1023
43860,"[583, 811, 215, 204]",33207,3884,1022
39179,"[185, 268, 203, 193]",33207,3882,1021
41790,"[610, 845, 210, 199]",33207,3883,1023
94552,"[34, 803, 424, 223]",29450,3886,1022
89505,"[514, 243, 405, 221]",29450,3887,1021
90252,"[74, 844, 414, 218]",29450,3885,1023
132704,"[626, 28, 286, 464]",16550,3881,1022
147828,"[44, 725, 291, 508]",16550,3879,1021
92460,"[613, 117, 230, 402]",35205,3215,849
102176,"[135, 728, 248, 412]",35205,3213,847
88650,"[582, 111, 225, 394]",35205,3214,848
104535,"[86, 828, 345, 303]",25468,3224,849
93765,"[574, 191, 329, 285]",25468,3223,847
106656,"[51, 786, 352, 303]",25468,3222,848
183210,"[38, 152, 465, 394]",25366,3220,849
192511,"[495, 709, 473, 407]",25366,3219,847
178145,"[23, 129, 451, 395]",25366,3221,848
51522,"[604, 846, 277, 186]",3482,3217,849
51952,"[125, 271, 272, 191]",3482,3218,847
53376,"[576, 811, 278, 192]",3482,3216,848
97662,"[105, 252, 397, 246]",29450,4427,1162
101841,"[467, 765, 409, 249]",29450,4426,1164
45796,"[668, 884, 214, 214]",3543,4431,1162
40803,"[103, 181, 203, 201]",3543,4432,1164
48777,"[656, 200, 229, 213]",10220,4423,1163
52891,"[99, 845, 233, 227]",10220,4422,1162
143960,"[40, 605, 305, 472]",16550,4428,1163
142141,"[648, 211, 307, 463]",16550,4430,1162
34825,"[179, 812, 175, 199]",27776,244,67
36312,"[147, 776, 178, 204]",27776,246,69
164650,"[511, 768, 445, 370]",30307,247,68
158976,"[56, 119, 432, 368]",30307,249,67
148985,"[46, 101, 415, 359]",30307,248,69
36480,"[154, 830, 190, 192]",16231,250,68
34965,"[642, 250, 189, 185]",16231,251,67
33124,"[616, 240, 182, 182]",16231,252,69
57071,"[567, 815, 263, 217]",3482,253,67
59625,"[540, 777, 265, 225]",3482,254,69
77785,"[542, 293, 331, 235]",20876,3610,949
76461,"[116, 768, 331, 231]",20876,3611,951
166175,"[503, 725, 425, 391]",30307,3606,949
152075,"[76, 121, 395, 385]",30307,3608,950
56280,"[651, 750, 210, 268]",3482,3603,951
56910,"[624, 719, 210, 271]",3482,3605,950
61254,"[110, 833, 249, 246]",16261,3600,949
56619,"[629, 191, 243, 233]",16261,3602,951
52650,"[604, 188, 234, 225]",16261,3601,950
31948,"[152, 254, 196, 163]",1899,4328,1135
30807,"[135, 245, 189, 163]",1899,4327,1137
35465,"[643, 855, 205, 173]",1899,4326,1136
87535,"[78, 792, 305, 287]",18109,4332,1135
92440,"[45, 744, 308, 300]",18109,4333,1137
74625,"[551, 837, 375, 199]",33008,4330,1135
80391,"[521, 792, 381, 211]",33008,4329,1137
76703,"[87, 257, 367, 209]",33008,4331,1136
128112,"[581, 44, 272, 471]",16550,4325,1137
148106,"[90, 703, 298, 497]",16550,4324,1136
44505,"[651, 892, 215, 207]",22346,5478,1443
86075,"[130, 777, 313, 275]",27732,5474,1442
79124,"[560, 256, 302, 262]",27732,5475,1443
89280,"[93, 734, 320, 279]",27732,5476,1441
48330,"[100, 881, 270, 179]",36636,5473,1443
42336,"[592, 204, 252, 168]",36636,5471,1441
57960,"[608, 792, 276, 210]",3482,5481,1442
54128,"[121, 307, 272, 199]",3482,5480,1443
57750,"[579, 760, 275, 210]",3482,5482,1441
80190,"[84, 725, 330, 243]",20876,3506,922
77024,"[116, 768, 332, 232]",20876,3505,924
181020,"[15, 87, 420, 431]",25366,3501,922
196168,"[539, 711, 434, 452]",25366,3503,923
190968,"[25, 102, 436, 438]",25366,3502,924
57181,"[623, 719, 211, 271]",3482,3500,922
54998,"[142, 291, 214, 257]",3482,3498,923
56700,"[649, 750, 210, 270]",3482,3499,924
53100,"[602, 189, 236, 225]",16261,3495,922
56608,"[629, 193, 244, 232]",16261,3497,924
175851,"[411, 704, 501, 351]",6191,2422,639
104622,"[74, 803, 329, 318]",3742,2420,638
97933,"[535, 151, 319, 307]",3742,2421,639
131904,"[600, 103, 288, 458]",2482,2418,637
124396,"[615, 78, 274, 454]",2482,2417,638
128765,"[51, 683, 283, 455]",2482,2416,639
120228,"[614, 693, 233, 516]",5885,2413,637
120274,"[599, 696, 242, 497]",5885,2414,638
118090,"[98, 65, 245, 482]",5885,2415,639
45580,"[585, 857, 212, 215]",3543,2408,636
41000,"[201, 208, 205, 200]",3543,2407,634
40200,"[184, 196, 201, 200]",3543,2409,635
45156,"[133, 903, 212, 213]",4542,2403,636
42009,"[639, 155, 209, 201]",4542,2401,634
34080,"[192, 256, 160, 213]",33877,2412,636
35192,"[644, 834, 166, 212]",33877,2410,634
53110,"[104, 796, 235, 226]",16547,2406,634
37449,"[638, 278, 219, 171]",19860,5209,1370
40356,"[91, 828, 228, 177]",19860,5210,1371
43888,"[688, 856, 211, 208]",22346,5213,1370
40365,"[120, 215, 207, 195]",22346,5212,1369
54834,"[150, 218, 247, 222]",3482,5217,1370
60291,"[600, 867, 261, 231]",3482,5218,1369
60260,"[573, 838, 262, 230]",3482,5219,1371
59760,"[100, 854, 249, 240]",16261,5215,1370
56826,"[638, 176, 246, 231]",16261,5216,1369
54692,"[608, 174, 242, 226]",16261,5214,1371
40128,"[91, 828, 228, 176]",19860,3931,1033
37570,"[638, 278, 221, 170]",19860,3932,1034
37128,"[127, 865, 221, 168]",19860,3930,1035
40040,"[592, 192, 260, 154]",36636,3921,1033
40050,"[618, 200, 267, 150]",36636,3923,1035
41145,"[112, 177, 211, 195]",28762,3926,1033
48816,"[647, 882, 226, 216]",28762,3925,1034
42612,"[128, 184, 212, 201]",28762,3924,1035
60260,"[573, 837, 262, 230]",3482,3928,1033
54808,"[151, 219, 248, 221]",3482,3927,1034
59311,"[600, 868, 259, 229]",3482,3929,1035
34408,"[365, 198, 187, 184]",3350,186,51
36672,"[422, 887, 192, 191]",3350,184,49
35520,"[326, 138, 185, 192]",3350,185,50
119508,"[128, 668, 276, 433]",3831,192,51
119706,"[565, 192, 281, 426]",3831,190,49
126255,"[80, 566, 285, 443]",3831,191,50
35720,"[659, 842, 190, 188]",22073,189,51
35335,"[134, 276, 185, 191]",22073,187,49
36091,"[624, 749, 187, 193]",22073,188,50
25929,"[88, 258, 201, 129]",1899,2804,738
28968,"[680, 879, 213, 136]",1899,2802,736
25092,"[106, 270, 204, 123]",1899,2803,737
104580,"[569, 177, 252, 415]",31704,2797,736
112548,"[171, 679, 249, 452]",31704,2798,737
47658,"[605, 770, 169, 282]",44198,2799,738
41850,"[207, 232, 155, 270]",44198,2800,736
44202,"[635, 800, 159, 278]",44198,2801,737
133742,"[587, 86, 287, 466]",16550,2795,738
153745,"[64, 670, 317, 485]",16550,2793,736
139712,"[617, 102, 296, 472]",16550,2794,737
188668,"[471, 654, 404, 467]",12777,1442,383
97614,"[535, 152, 319, 306]",3742,1437,383
123669,"[615, 79, 273, 453]",2482,1440,384
127746,"[52, 683, 282, 453]",2482,1439,383
130790,"[597, 109, 290, 451]",2482,1438,382
119536,"[600, 697, 241, 496]",5885,1434,384
116883,"[99, 65, 243, 481]",5885,1433,383
121540,"[612, 695, 236, 515]",5885,1432,382
46161,"[94, 852, 223, 207]",27652,3595,948
47250,"[61, 811, 225, 210]",27652,3596,946
43758,"[671, 255, 221, 198]",27652,3594,947
34752,"[648, 231, 192, 181]",16231,3591,948
33852,"[621, 224, 186, 182]",16231,3592,946
38214,"[142, 845, 198, 193]",16231,3593,947
40779,"[168, 173, 207, 197]",28762,3599,946
46860,"[594, 887, 220, 213]",28762,3597,947
50050,"[559, 811, 286, 175]",3482,3588,946
37436,"[401, 846, 191, 196]",3350,5660,1489
35335,"[345, 186, 185, 191]",3350,5661,1490
34404,"[185, 249, 188, 183]",3350,5662,1491
52899,"[529, 731, 231, 229]",20237,5658,1490
51750,"[567, 820, 230, 225]",20237,5659,1491
107184,"[539, 287, 336, 319]",20013,5654,1489
123197,"[50, 609, 353, 349]",20013,5655,1490
119000,"[89, 696, 350, 340]",20013,5656,1491
104100,"[84, 830, 347, 300]",25468,5132,1345
107512,"[48, 786, 356, 302]",25468,5131,1346
