area,iscrowd,bbox,category_id,ignore,segmentation,id,image_id,file_name,width,height,imgfile,drug_N,drug_S,back_color,drug_dir,light_color,camera_la,camera_lo,size,dl_mapping_code,dl_name,dl_name_en,img_key,dl_material,dl_material_en,dl_custom_shape,dl_company,dl_company_en,di_company_mf,di_company_mf_en,item_seq,di_item_permit_date,di_class_no,di_etc_otc_code,di_edi_code,chart,drug_shape,thick,leng_long,leng_short,print_front,print_back,color_class1,color_class2,line_front,line_back,img_regist_ts,form_code_name,mark_code_front_anal,mark_code_back_anal,mark_code_front_img,mark_code_back_img,mark_code_front,mark_code_back,change_date
57814,0,"[609, 790, 274, 211]",3482,0,[],3494,921,K-003483-027733-030308-036637_0_2_0_2_90_000_200.png,976,1280,K-003483-027733-030308-036637_0_2_0_2_90_000_200.png,K-003483,정상알약,연회색 배경,앞면,주백색,90,0,200,K-003483,기넥신에프정(은행엽엑스)(수출용),Ginexin-F Tab.,http://connectdi.com/design/img/drug/148609543321800170.jpg,은행엽건조엑스,Ginkgo Leaf Ext.,"정제, 저작정",에스케이케미칼(주),Sk Chemicals,,,199102014,19910906,[02190]기타의 순환계용약,일반의약품,"644700130,A18901361",진녹색의 타원형 필름 코팅정,장방형,3.9,11.1,6.1,SK,G40,초록,,,,20041222,필름코팅정,,,,,,,20200723
90573,0,"[617, 120, 227, 399]",35205,0,[],2544,672,K-003483-022347-025469-035206_0_2_0_2_90_000_200.png,976,1280,K-003483-022347-025469-035206_0_2_0_2_90_000_200.png,K-035206,정상알약,연회색 배경,앞면,주백색,90,0,200,K-035206,아토젯정 10/40mg,Atozet Tab. 10/40mg,http://connectdi.com/design/img/drug/1NVzhGcz6U5.jpg,에제티미브|아토르바스타틴칼슘삼수화물,Atorvastatin Calcium Trihydrate| Ezetimibe,"정제, 저작정",한국엠에스디(주),Msd Korea,,,201500365,20150123,[02180]동맥경화용제,전문의약품,655501870,백색 내지 미백색의 한 면에 337이 새겨진 양면이 볼록한 캡슐모양의 필름코팅정,타원형,7.0,17.0,7.0,337,,하양,,,,20150226,필름코팅정,,,,,,,20190805
85800,0,"[588, 112, 220, 390]",35205,0,[],2545,671,K-003483-022347-025469-035206_0_2_0_2_75_000_200.png,976,1280,K-003483-022347-025469-035206_0_2_0_2_75_000_200.png,K-035206,정상알약,연회색 배경,앞면,주백색,75,0,200,K-035206,아토젯정 10/40mg,Atozet Tab. 10/40mg,http://connectdi.com/design/img/drug/1NVzhGcz6U5.jpg,에제티미브|아토르바스타틴칼슘삼수화물,Atorvastatin Calcium Trihydrate| Ezetimibe,"정제, 저작정",한국엠에스디(주),Msd Korea,,,201500365,20150123,[02180]동맥경화용제,전문의약품,655501870,백색 내지 미백색의 한 면에 337이 새겨진 양면이 볼록한 캡슐모양의 필름코팅정,타원형,7.0,17.0,7.0,337,,하양,,,,20150226,필름코팅정,,,,,,,20190805
45353,0,"[680, 848, 217, 209]",22346,0,[],2542,670,K-003483-022347-025469-035206_0_2_0_2_70_000_200.png,976,1280,K-003483-022347-025469-035206_0_2_0_2_70_000_200.png,K-022347,정상알약,연회색 배경,앞면,주백색,70,0,200,K-022347,자누비아정 50mg,Januvia Tab. 50mg,http://connectdi.com/design/img/drug/1Mf9b53DgMT.jpg,시타글립틴인산염수화물,Sitagliptin Phosphate Hydrate　,"정제, 저작정",한국엠에스디(주),Msd Korea,,,200710758,20070921,[03960]당뇨병용제,전문의약품,"655500310,E09060611",밝은 베이지색으로 한면에 112가 새겨진 원형의 양면이 볼록한 필름코팅정,원형,3.33,8.02,8.02,112,,주황,,,,20080213,필름코팅정,,,,,,,20200130
39780,0,"[88, 216, 204, 195]",22346,0,[],2541,671,K-003483-022347-025469-035206_0_2_0_2_75_000_200.png,976,1280,K-003483-022347-025469-035206_0_2_0_2_75_000_200.png,K-022347,정상알약,연회색 배경,앞면,주백색,75,0,200,K-022347,자누비아정 50mg,Januvia Tab. 50mg,http://connectdi.com/design/img/drug/1Mf9b53DgMT.jpg,시타글립틴인산염수화물,Sitagliptin Phosphate Hydrate　,"정제, 저작정",한국엠에스디(주),Msd Korea,,,200710758,20070921,[03960]당뇨병용제,전문의약품,"655500310,E09060611",밝은 베이지색으로 한면에 112가 새겨진 원형의 양면이 볼록한 필름코팅정,원형,3.33,8.02,8.02,112,,주황,,,,20080213,필름코팅정,,,,,,,20200130
92300,0,"[576, 192, 325, 284]",25468,0,[],2539,670,K-003483-022347-025469-035206_0_2_0_2_70_000_200.png,976,1280,K-003483-022347-025469-035206_0_2_0_2_70_000_200.png,K-025469,정상알약,연회색 배경,앞면,주백색,70,0,200,K-025469,아모잘탄정 5/100mg,Amosartan Tab 5/100mg,http://connectdi.com/design/img/drug/147427809486700196.jpg,로사르탄칼륨|암로디핀캄실산염,Amlodipine Camsylate| Losartan potassium,"정제, 저작정",한미약품(주),Hanmi Pharm,,,200902349,20090331,[02140]혈압강하제,전문의약품,"643504690,A21407721",연분홍색의 장방형 필름코팅 정제,타원형,5.44,14.91,7.57,마크,Amosartan 5/100,분홍,,,,20150826,필름코팅정,Hanmi,,http://connectdi.com/design/img/drug/147938669511100018.jpg,,,,20200825
104232,0,"[87, 830, 344, 303]",25468,0,[],2538,672,K-003483-022347-025469-035206_0_2_0_2_90_000_200.png,976,1280,K-003483-022347-025469-035206_0_2_0_2_90_000_200.png,K-025469,정상알약,연회색 배경,앞면,주백색,90,0,200,K-025469,아모잘탄정 5/100mg,Amosartan Tab 5/100mg,http://connectdi.com/design/img/drug/147427809486700196.jpg,로사르탄칼륨|암로디핀캄실산염,Amlodipine Camsylate| Losartan potassium,"정제, 저작정",한미약품(주),Hanmi Pharm,,,200902349,20090331,[02140]혈압강하제,전문의약품,"643504690,A21407721",연분홍색의 장방형 필름코팅 정제,타원형,5.44,14.91,7.57,마크,Amosartan 5/100,분홍,,,,20150826,필름코팅정,Hanmi,,http://connectdi.com/design/img/drug/147938669511100018.jpg,,,,20200825
106353,0,"[51, 786, 351, 303]",25468,0,[],2540,671,K-003483-022347-025469-035206_0_2_0_2_75_000_200.png,976,1280,K-003483-022347-025469-035206_0_2_0_2_75_000_200.png,K-025469,정상알약,연회색 배경,앞면,주백색,75,0,200,K-025469,아모잘탄정 5/100mg,Amosartan Tab 5/100mg,http://connectdi.com/design/img/drug/147427809486700196.jpg,로사르탄칼륨|암로디핀캄실산염,Amlodipine Camsylate| Losartan potassium,"정제, 저작정",한미약품(주),Hanmi Pharm,,,200902349,20090331,[02140]혈압강하제,전문의약품,"643504690,A21407721",연분홍색의 장방형 필름코팅 정제,타원형,5.44,14.91,7.57,마크,Amosartan 5/100,분홍,,,,20150826,필름코팅정,Hanmi,,http://connectdi.com/design/img/drug/147938669511100018.jpg,,,,20200825
51030,0,"[126, 271, 270, 189]",3482,0,[],2535,670,K-003483-022347-025469-035206_0_2_0_2_70_000_200.png,976,1280,K-003483-022347-025469-035206_0_2_0_2_70_000_200.png,K-003483,정상알약,연회색 배경,앞면,주백색,70,0,200,K-003483,기넥신에프정(은행엽엑스)(수출용),Ginexin-F Tab.,http://connectdi.com/design/img/drug/148609543321800170.jpg,은행엽건조엑스,Ginkgo Leaf Ext.,"정제, 저작정",에스케이케미칼(주),Sk Chemicals,,,199102014,19910906,[02190]기타의 순환계용약,일반의약품,"644700130,A18901361",진녹색의 타원형 필름 코팅정,장방형,3.9,11.1,6.1,SK,G40,초록,,,,20041222,필름코팅정,,,,,,,20200723
51612,0,"[602, 846, 276, 187]",3482,0,[],2537,672,K-003483-022347-025469-035206_0_2_0_2_90_000_200.png,976,1280,K-003483-022347-025469-035206_0_2_0_2_90_000_200.png,K-003483,정상알약,연회색 배경,앞면,주백색,90,0,200,K-003483,기넥신에프정(은행엽엑스)(수출용),Ginexin-F Tab.,http://connectdi.com/design/img/drug/148609543321800170.jpg,은행엽건조엑스,Ginkgo Leaf Ext.,"정제, 저작정",에스케이케미칼(주),Sk Chemicals,,,199102014,19910906,[02190]기타의 순환계용약,일반의약품,"644700130,A18901361",진녹색의 타원형 필름 코팅정,장방형,3.9,11.1,6.1,SK,G40,초록,,,,20041222,필름코팅정,,,,,,,20200723
54040,0,"[575, 811, 280, 193]",3482,0,[],2536,671,K-003483-022347-025469-035206_0_2_0_2_75_000_200.png,976,1280,K-003483-022347-025469-035206_0_2_0_2_75_000_200.png,K-003483,정상알약,연회색 배경,앞면,주백색,75,0,200,K-003483,기넥신에프정(은행엽엑스)(수출용),Ginexin-F Tab.,http://connectdi.com/design/img/drug/148609543321800170.jpg,은행엽건조엑스,Ginkgo Leaf Ext.,"정제, 저작정",에스케이케미칼(주),Sk Chemicals,,,199102014,19910906,[02190]기타의 순환계용약,일반의약품,"644700130,A18901361",진녹색의 타원형 필름 코팅정,장방형,3.9,11.1,6.1,SK,G40,초록,,,,20041222,필름코팅정,,,,,,,20200723
270384,0,"[19, 649, 516, 524]",16687,0,[],1425,381,K-003351-016688-031863_0_2_0_2_90_000_200.png,976,1280,K-003351-016688-031863_0_2_0_2_90_000_200.png,K-016688,정상알약,연회색 배경,앞면,주백색,90,0,200,K-016688,오마코연질캡슐(오메가-3-산에틸에스테르90),Omacor Soft Cap.,http://connectdi.com/design/img/drug/147428171237500005.jpg,오메가-3-산에틸에스테르90,Omega-3-Acid Ethyl Esters90,연질캡슐제,건일제약(주),Kuhnil,,,200500497,20050915,[02180]동맥경화용제,전문의약품,"646801100,A03805911",미황색의 유성물질이 충전된 투명한 장방형 연질캡슐,장방형,9.8,24.0,9.8,OMACOR,,"노랑, 투명",,,,20051221,"연질캡슐제, 액상",,,,,,,20200706
230364,0,"[456, 157, 486, 474]",16687,0,[],1423,379,K-003351-016688-031863_0_2_0_2_70_000_200.png,976,1280,K-003351-016688-031863_0_2_0_2_70_000_200.png,K-016688,정상알약,연회색 배경,앞면,주백색,70,0,200,K-016688,오마코연질캡슐(오메가-3-산에틸에스테르90),Omacor Soft Cap.,http://connectdi.com/design/img/drug/147428171237500005.jpg,오메가-3-산에틸에스테르90,Omega-3-Acid Ethyl Esters90,연질캡슐제,건일제약(주),Kuhnil,,,200500497,20050915,[02180]동맥경화용제,전문의약품,"646801100,A03805911",미황색의 유성물질이 충전된 투명한 장방형 연질캡슐,장방형,9.8,24.0,9.8,OMACOR,,"노랑, 투명",,,,20051221,"연질캡슐제, 액상",,,,,,,20200706
35156,0,"[326, 239, 188, 187]",3350,0,[],1428,381,K-003351-016688-031863_0_2_0_2_90_000_200.png,976,1280,K-003351-016688-031863_0_2_0_2_90_000_200.png,K-003351,정상알약,연회색 배경,앞면,주백색,90,0,200,K-003351,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,http://connectdi.com/design/img/drug/147765842976900148.jpg,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,"정제, 저작정",일양약품(주),Ilyang Pharmaceutical,,,199101125,19910626,[02590]기타의 비뇨생식기관 및 항문용약,전문의약품,"641702010,A09503981",오랜지색 또는 노란색의 원형정제.,원형,2.76,7.01,7.01,I분할선Y,HT,주황,,-,,20041222,나정,,,,,,,20170328
36100,0,"[284, 180, 190, 190]",3350,0,[],1427,380,K-003351-016688-031863_0_2_0_2_75_000_200.png,976,1280,K-003351-016688-031863_0_2_0_2_75_000_200.png,K-003351,정상알약,연회색 배경,앞면,주백색,75,0,200,K-003351,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,http://connectdi.com/design/img/drug/147765842976900148.jpg,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,"정제, 저작정",일양약품(주),Ilyang Pharmaceutical,,,199101125,19910626,[02590]기타의 비뇨생식기관 및 항문용약,전문의약품,"641702010,A09503981",오랜지색 또는 노란색의 원형정제.,원형,2.76,7.01,7.01,I분할선Y,HT,주황,,-,,20041222,나정,,,,,,,20170328
43263,0,"[636, 803, 207, 209]",31862,0,[],1431,381,K-003351-016688-031863_0_2_0_2_90_000_200.png,976,1280,K-003351-016688-031863_0_2_0_2_90_000_200.png,K-031863,정상알약,연회색 배경,앞면,주백색,90,0,200,K-031863,아질렉트정(라사길린메실산염),Azilect Tab.,http://connectdi.com/design/img/drug/147426780832600177.jpg,라사길린메실산염,Rasagiline Mesylate,"정제, 저작정",한국룬드벡(주),Lundbeck Korea,Teva Pharmaceutical Industries Ltd.,,201309347,20130913,[01190]기타의 중추신경용약,전문의약품,668000100,"한쪽 면의 위쪽에 “GIL"", 아래쪽에 ”1“이 새겨진 흰색 또는 거의 흰색의 모서리가 있는 편평한 원형 정제",원형,3.0,8.0,8.0,GIL 1,,하양,,,,20131224,나정,,,,,,,20210106
44712,0,"[600, 713, 207, 216]",31862,0,[],1430,380,K-003351-016688-031863_0_2_0_2_75_000_200.png,976,1280,K-003351-016688-031863_0_2_0_2_75_000_200.png,K-031863,정상알약,연회색 배경,앞면,주백색,75,0,200,K-031863,아질렉트정(라사길린메실산염),Azilect Tab.,http://connectdi.com/design/img/drug/147426780832600177.jpg,라사길린메실산염,Rasagiline Mesylate,"정제, 저작정",한국룬드벡(주),Lundbeck Korea,Teva Pharmaceutical Industries Ltd.,,201309347,20130913,[01190]기타의 중추신경용약,전문의약품,668000100,"한쪽 면의 위쪽에 “GIL"", 아래쪽에 ”1“이 새겨진 흰색 또는 거의 흰색의 모서리가 있는 편평한 원형 정제",원형,3.0,8.0,8.0,GIL 1,,하양,,,,20131224,나정,,,,,,,20210106
43470,0,"[136, 315, 210, 207]",31862,0,[],1429,379,K-003351-016688-031863_0_2_0_2_70_000_200.png,976,1280,K-003351-016688-031863_0_2_0_2_70_000_200.png,K-031863,정상알약,연회색 배경,앞면,주백색,70,0,200,K-031863,아질렉트정(라사길린메실산염),Azilect Tab.,http://connectdi.com/design/img/drug/147426780832600177.jpg,라사길린메실산염,Rasagiline Mesylate,"정제, 저작정",한국룬드벡(주),Lundbeck Korea,Teva Pharmaceutical Industries Ltd.,,201309347,20130913,[01190]기타의 중추신경용약,전문의약품,668000100,"한쪽 면의 위쪽에 “GIL"", 아래쪽에 ”1“이 새겨진 흰색 또는 거의 흰색의 모서리가 있는 편평한 원형 정제",원형,3.0,8.0,8.0,GIL 1,,하양,,,,20131224,나정,,,,,,,20210106
145524,0,"[576, 609, 268, 543]",6191,0,[],1089,291,K-002483-006192-022362-025438_0_2_0_2_70_000_200.png,976,1280,K-002483-006192-022362-025438_0_2_0_2_70_000_200.png,K-006192,정상알약,연회색 배경,앞면,주백색,70,0,200,K-006192,삐콤씨에프정 618.6mg/병,Beecom-CF Tab.,http://connectdi.com/design/img/drug/151853655168900008.jpg,아스코르브산과립97%|티아민질산염|피리독신염산염|리보플라빈|판토텐산칼슘|니코틴산아미드|토코페롤아세테이트 2배산|폴산|시아노코발라민100배산|d-비오틴1%|푸마르산철,Ascorbic Acid| Biotin| Calcium Pantothenate| Cyanocobalamin| Ferrous Fumarate| Folic Acid| Nicotinamide| Pyridoxine Hydrochloride| Riboflavin| Thiamine Nitrate| Tocopherol Acetate,"정제, 저작정",(주)유한양행,Yuhan,,,199700756,19970409,[03160]혼합비타민제(비타민AD 혼합제제를 제외),일반의약품,642100680,적갈색의 타원형 제피정임.,타원형,7.1,20.1,8.5,YH,B-F,갈색,,,,20071113,필름코팅정,,,,,,,20190826
141504,0,"[95, 53, 268, 528]",6191,0,[],1088,289,K-002483-006192-022362-025438_0_2_0_2_90_000_200.png,976,1280,K-002483-006192-022362-025438_0_2_0_2_90_000_200.png,K-006192,정상알약,연회색 배경,앞면,주백색,90,0,200,K-006192,삐콤씨에프정 618.6mg/병,Beecom-CF Tab.,http://connectdi.com/design/img/drug/151853655168900008.jpg,아스코르브산과립97%|티아민질산염|피리독신염산염|리보플라빈|판토텐산칼슘|니코틴산아미드|토코페롤아세테이트 2배산|폴산|시아노코발라민100배산|d-비오틴1%|푸마르산철,Ascorbic Acid| Biotin| Calcium Pantothenate| Cyanocobalamin| Ferrous Fumarate| Folic Acid| Nicotinamide| Pyridoxine Hydrochloride| Riboflavin| Thiamine Nitrate| Tocopherol Acetate,"정제, 저작정",(주)유한양행,Yuhan,,,199700756,19970409,[03160]혼합비타민제(비타민AD 혼합제제를 제외),일반의약품,642100680,적갈색의 타원형 제피정임.,타원형,7.1,20.1,8.5,YH,B-F,갈색,,,,20071113,필름코팅정,,,,,,,20190826
161541,0,"[88, 43, 279, 579]",6191,0,[],1090,290,K-002483-006192-022362-025438_0_2_0_2_75_000_200.png,976,1280,K-002483-006192-022362-025438_0_2_0_2_75_000_200.png,K-006192,정상알약,연회색 배경,앞면,주백색,75,0,200,K-006192,삐콤씨에프정 618.6mg/병,Beecom-CF Tab.,http://connectdi.com/design/img/drug/151853655168900008.jpg,아스코르브산과립97%|티아민질산염|피리독신염산염|리보플라빈|판토텐산칼슘|니코틴산아미드|토코페롤아세테이트 2배산|폴산|시아노코발라민100배산|d-비오틴1%|푸마르산철,Ascorbic Acid| Biotin| Calcium Pantothenate| Cyanocobalamin| Ferrous Fumarate| Folic Acid| Nicotinamide| Pyridoxine Hydrochloride| Riboflavin| Thiamine Nitrate| Tocopherol Acetate,"정제, 저작정",(주)유한양행,Yuhan,,,199700756,19970409,[03160]혼합비타민제(비타민AD 혼합제제를 제외),일반의약품,642100680,적갈색의 타원형 제피정임.,타원형,7.1,20.1,8.5,YH,B-F,갈색,,,,20071113,필름코팅정,,,,,,,20190826
101200,0,"[101, 101, 253, 400]",22361,0,[],1091,291,K-002483-006192-022362-025438_0_2_0_2_70_000_200.png,976,1280,K-002483-006192-022362-025438_0_2_0_2_70_000_200.png,K-022362,정상알약,연회색 배경,앞면,주백색,70,0,200,K-022362,맥시부펜이알정 300mg,Maxibupen Er Tab.,http://connectdi.com/design/img/drug/1NOwp2F6Dtt.jpg,덱시부프로펜,Dexibuprofen,서방형정제,한미약품(주),Hanmi Pharm,,,200710817,20070927,[01140]해열.진통.소염제,일반의약품,"643500810,A21454921","흰색, 장방형의필름코팅된 서방정",장방형,6.0,15.5,8.8,MX,,하양,,,,20090507,서방성필름코팅정,,,,,,,20191015
108968,0,"[597, 743, 257, 424]",22361,0,[],1092,290,K-002483-006192-022362-025438_0_2_0_2_75_000_200.png,976,1280,K-002483-006192-022362-025438_0_2_0_2_75_000_200.png,K-022362,정상알약,연회색 배경,앞면,주백색,75,0,200,K-022362,맥시부펜이알정 300mg,Maxibupen Er Tab.,http://connectdi.com/design/img/drug/1NOwp2F6Dtt.jpg,덱시부프로펜,Dexibuprofen,서방형정제,한미약품(주),Hanmi Pharm,,,200710817,20070927,[01140]해열.진통.소염제,일반의약품,"643500810,A21454921","흰색, 장방형의필름코팅된 서방정",장방형,6.0,15.5,8.8,MX,,하양,,,,20090507,서방성필름코팅정,,,,,,,20191015
119196,0,"[596, 83, 252, 473]",2482,0,[],1082,289,K-002483-006192-022362-025438_0_2_0_2_90_000_200.png,976,1280,K-002483-006192-022362-025438_0_2_0_2_90_000_200.png,K-002483,정상알약,연회색 배경,앞면,주백색,90,0,200,K-002483,뮤테란캡슐 100mg,Muteran Cap. 100mg,http://connectdi.com/design/img/drug/1M_4NHfUrnp.jpg,아세틸시스테인,Acetylcysteine,경질캡슐제,한화제약(주),Hanwha Pharma,,,198801531,19880629,[02220]진해거담제,일반의약품,"651600290,A15301201",흰색의 분말이 충진된 상하 녹색의 경질캡슐제,장방형,6.8,19.0,6.4,Hanwha MUC100,,초록,초록,,,20191226,"경질캡슐제, 산제",,,,,,,20190627
107172,0,"[597, 120, 234, 458]",2482,0,[],1083,290,K-002483-006192-022362-025438_0_2_0_2_75_000_200.png,976,1280,K-002483-006192-022362-025438_0_2_0_2_75_000_200.png,K-002483,정상알약,연회색 배경,앞면,주백색,75,0,200,K-002483,뮤테란캡슐 100mg,Muteran Cap. 100mg,http://connectdi.com/design/img/drug/1M_4NHfUrnp.jpg,아세틸시스테인,Acetylcysteine,경질캡슐제,한화제약(주),Hanwha Pharma,,,198801531,19880629,[02220]진해거담제,일반의약품,"651600290,A15301201",흰색의 분말이 충진된 상하 녹색의 경질캡슐제,장방형,6.8,19.0,6.4,Hanwha MUC100,,초록,초록,,,20191226,"경질캡슐제, 산제",,,,,,,20190627
61746,0,"[537, 177, 246, 251]",25437,0,[],1085,291,K-002483-006192-022362-025438_0_2_0_2_70_000_200.png,976,1280,K-002483-006192-022362-025438_0_2_0_2_70_000_200.png,K-025438,정상알약,연회색 배경,앞면,주백색,70,0,200,K-025438,큐시드정 31.5mg/PTP,Q-Cid Tab.,http://connectdi.com/design/img/drug/147426411393800175.jpg,라니티딘염산염|산화마그네슘|규산알루민산마그네슘|수산화알루민산마그네슘,Aluminum Magnesium Hydroxide| Aluminum Magnesium Silicate| Magnesium Oxide| Ranitidine Hydrochloride,"정제, 저작정",(주)유한양행,Yuhan,,,200902214,20090326,[02340]제산제,일반의약품,642104830,연녹색의 원형 필름코팅정제,원형,5.1,10.1,10.1,Q,YH,연두,,,,20160329,필름코팅정,,,,,,,20190916
