area,bbox,category_id,id,image_id,file_name,width,height,imgfile,drug_N,drug_S,back_color,drug_dir,light_color,camera_la,camera_lo,size,dl_mapping_code,dl_name,dl_name_en,img_key,dl_material,dl_material_en,dl_custom_shape,dl_company,dl_company_en,di_company_mf,di_company_mf_en,item_seq,di_item_permit_date,di_class_no,di_etc_otc_code,di_edi_code,chart,drug_shape,thick,leng_long,leng_short,print_front,print_back,color_class1,color_class2,img_regist_ts,form_code_name,change_date
84560,"[563, 650, 280, 302]",41767,837,221,K-003351-016262-041768_0_2_0_2_75_000_200.png,976,1280,K-003351-016262-041768_0_2_0_2_75_000_200.png,K-041768,정상알약,연회색 배경,앞면,주백색,75,0,200,K-041768,카발린캡슐 25mg,Kabalin Cap. 25mg,http://connectdi.com/design/img/drug/150159525484900185.jpg,프레가발린,Pregabalin,경질캡슐제,에이치케이이노엔(주),Hk Inno.N,,,201702674,20170529,[01190]기타의 중추신경용약,전문의약품,640007120,"흰색 또는 회백색의 분말이 든 상부 미황색, 하부 흰색의 경질캡슐제",장방형,5.32,14.2,5.05,CJ PGN   25,,노랑,하양,20170725,"경질캡슐제, 산제",20210609
78925,"[107, 285, 275, 287]",41767,836,220,K-003351-016262-041768_0_2_0_2_70_000_200.png,976,1280,K-003351-016262-041768_0_2_0_2_70_000_200.png,K-041768,정상알약,연회색 배경,앞면,주백색,70,0,200,K-041768,카발린캡슐 25mg,Kabalin Cap. 25mg,http://connectdi.com/design/img/drug/150159525484900185.jpg,프레가발린,Pregabalin,경질캡슐제,에이치케이이노엔(주),Hk Inno.N,,,201702674,20170529,[01190]기타의 중추신경용약,전문의약품,640007120,"흰색 또는 회백색의 분말이 든 상부 미황색, 하부 흰색의 경질캡슐제",장방형,5.32,14.2,5.05,CJ PGN   25,,노랑,하양,20170725,"경질캡슐제, 산제",20210609
63240,"[127, 676, 255, 248]",16261,834,221,K-003351-016262-041768_0_2_0_2_75_000_200.png,976,1280,K-003351-016262-041768_0_2_0_2_75_000_200.png,K-016262,정상알약,연회색 배경,앞면,주백색,75,0,200,K-016262,크레스토정 20mg,Crestor Tab. 20mg,http://connectdi.com/design/img/drug/151317963768200047.jpg,로수바스타틴칼슘,Rosuvastatin Calcium,"정제, 저작정",한국아스트라제네카(주),Astrazeneca Korea,,,200410326,20040831,[02180]동맥경화용제,전문의약품,"650700530,E06610651",분홍색 원형 필름코팅정,원형,4.5,9.2,9.2,ZD452220,,분홍,,20041222,필름코팅정,20201119
55692,"[558, 312, 238, 234]",16261,833,220,K-003351-016262-041768_0_2_0_2_70_000_200.png,976,1280,K-003351-016262-041768_0_2_0_2_70_000_200.png,K-016262,정상알약,연회색 배경,앞면,주백색,70,0,200,K-016262,크레스토정 20mg,Crestor Tab. 20mg,http://connectdi.com/design/img/drug/151317963768200047.jpg,로수바스타틴칼슘,Rosuvastatin Calcium,"정제, 저작정",한국아스트라제네카(주),Astrazeneca Korea,,,200410326,20040831,[02180]동맥경화용제,전문의약품,"650700530,E06610651",분홍색 원형 필름코팅정,원형,4.5,9.2,9.2,ZD452220,,분홍,,20041222,필름코팅정,20201119
119340,"[143, 144, 260, 459]",27925,3686,971,K-001900-016551-021771-027926_0_2_0_2_70_000_200.png,976,1280,K-001900-016551-021771-027926_0_2_0_2_70_000_200.png,K-027926,정상알약,연회색 배경,앞면,주백색,70,0,200,K-027926,울트라셋이알서방정,Ultracet ER Tab.,http://connectdi.com/design/img/drug/1NOwp2F6It9.jpg,아세트아미노펜|트라마돌염산염,Acetaminophen| Tramadol Hydrochloride,서방형정제,(주)한국얀센,Janssen Korea,,,201006967,20101122,[01140]해열.진통.소염제,전문의약품,646901630,노란색의 장방형 필름코팅 서방정제,타원형,7.0,19.0,9.0,T/A ER,,노랑,,20150416,서방성필름코팅정,20210706
124185,"[601, 672, 255, 487]",27925,3685,970,K-001900-016551-021771-027926_0_2_0_2_90_000_200.png,976,1280,K-001900-016551-021771-027926_0_2_0_2_90_000_200.png,K-027926,정상알약,연회색 배경,앞면,주백색,90,0,200,K-027926,울트라셋이알서방정,Ultracet ER Tab.,http://connectdi.com/design/img/drug/1NOwp2F6It9.jpg,아세트아미노펜|트라마돌염산염,Acetaminophen| Tramadol Hydrochloride,서방형정제,(주)한국얀센,Janssen Korea,,,201006967,20101122,[01140]해열.진통.소염제,전문의약품,646901630,노란색의 장방형 필름코팅 서방정제,타원형,7.0,19.0,9.0,T/A ER,,노랑,,20150416,서방성필름코팅정,20210706
28755,"[629, 892, 213, 135]",1899,3679,971,K-001900-016551-021771-027926_0_2_0_2_70_000_200.png,976,1280,K-001900-016551-021771-027926_0_2_0_2_70_000_200.png,K-001900,정상알약,연회색 배경,앞면,주백색,70,0,200,K-001900,보령부스파정 5mg,Buspar Tab. 5mg Boryung,http://connectdi.com/design/img/drug/1Mxwka5v0lL.jpg,부스피론염산염,Buspirone Hydrochloride,"정제, 저작정",보령제약(주),Boryung,,,198700706,19870323,[01170]정신신경용제,전문의약품,"641901280,A09302381",이약은 양면볼록한 장방형의 흰색정제이다,장방형,2.5,8.0,4.5,BSP,5,하양,,20070910,나정,20160825
25654,"[158, 250, 202, 127]",1899,3678,970,K-001900-016551-021771-027926_0_2_0_2_90_000_200.png,976,1280,K-001900-016551-021771-027926_0_2_0_2_90_000_200.png,K-001900,정상알약,연회색 배경,앞면,주백색,90,0,200,K-001900,보령부스파정 5mg,Buspar Tab. 5mg Boryung,http://connectdi.com/design/img/drug/1Mxwka5v0lL.jpg,부스피론염산염,Buspirone Hydrochloride,"정제, 저작정",보령제약(주),Boryung,,,198700706,19870323,[01170]정신신경용제,전문의약품,"641901280,A09302381",이약은 양면볼록한 장방형의 흰색정제이다,장방형,2.5,8.0,4.5,BSP,5,하양,,20070910,나정,20160825
34200,"[642, 312, 190, 180]",21770,3682,971,K-001900-016551-021771-027926_0_2_0_2_70_000_200.png,976,1280,K-001900-016551-021771-027926_0_2_0_2_70_000_200.png,K-021771,정상알약,연회색 배경,앞면,주백색,70,0,200,K-021771,라비에트정 20mg,Rabiet Tab.20mg,http://connectdi.com/design/img/drug/147428282917500179.jpg,라베프라졸나트륨,Rabeprazole Sodium,장용정제,일동제약(주),Ildong Pharmaceutical,,,200708376,20070720,[02320]소화성궤양용제,전문의약품,"642901590,A03405091",담황색의 원형 장용 필름코팅정,원형,3.3,7.2,7.2,ID20,,노랑,,20080804,장용성필름코팅정,20180804
36096,"[158, 811, 192, 188]",21770,3681,970,K-001900-016551-021771-027926_0_2_0_2_90_000_200.png,976,1280,K-001900-016551-021771-027926_0_2_0_2_90_000_200.png,K-021771,정상알약,연회색 배경,앞면,주백색,90,0,200,K-021771,라비에트정 20mg,Rabiet Tab.20mg,http://connectdi.com/design/img/drug/147428282917500179.jpg,라베프라졸나트륨,Rabeprazole Sodium,장용정제,일동제약(주),Ildong Pharmaceutical,,,200708376,20070720,[02320]소화성궤양용제,전문의약품,"642901590,A03405091",담황색의 원형 장용 필름코팅정,원형,3.3,7.2,7.2,ID20,,노랑,,20080804,장용성필름코팅정,20180804
166470,"[39, 768, 358, 465]",16550,3688,971,K-001900-016551-021771-027926_0_2_0_2_70_000_200.png,976,1280,K-001900-016551-021771-027926_0_2_0_2_70_000_200.png,K-016551,정상알약,연회색 배경,앞면,주백색,70,0,200,K-016551,동아가바펜틴정 800mg,Gabapentin Tab. 800mg Dong-A,http://connectdi.com/design/img/drug/152484364307100015.jpg,가바펜틴,Gabapentin,"정제, 저작정",동아에스티(주),Dong-A St,고려제약(주),Korean Drug,200500254,20051012,[01130]항전간제,전문의약품,"642500340,A01508511",흰색의 타원형 필름코팅정제,타원형,5.6,19.15,9.55,DGTH,800,하양,,20070412,필름코팅정,20190124
155109,"[598, 23, 347, 447]",16550,3689,970,K-001900-016551-021771-027926_0_2_0_2_90_000_200.png,976,1280,K-001900-016551-021771-027926_0_2_0_2_90_000_200.png,K-016551,정상알약,연회색 배경,앞면,주백색,90,0,200,K-016551,동아가바펜틴정 800mg,Gabapentin Tab. 800mg Dong-A,http://connectdi.com/design/img/drug/152484364307100015.jpg,가바펜틴,Gabapentin,"정제, 저작정",동아에스티(주),Dong-A St,고려제약(주),Korean Drug,200500254,20051012,[01130]항전간제,전문의약품,"642500340,A01508511",흰색의 타원형 필름코팅정제,타원형,5.6,19.15,9.55,DGTH,800,하양,,20070412,필름코팅정,20190124
85085,"[12, 812, 385, 221]",25468,1396,371,K-003483-016262-025469-034597_0_2_0_2_75_000_200.png,976,1280,K-003483-016262-025469-034597_0_2_0_2_75_000_200.png,K-025469,정상알약,연회색 배경,앞면,주백색,75,0,200,K-025469,아모잘탄정 5/100mg,Amosartan Tab 5/100mg,http://connectdi.com/design/img/drug/147427809486700196.jpg,로사르탄칼륨|암로디핀캄실산염,Amlodipine Camsylate| Losartan potassium,"정제, 저작정",한미약품(주),Hanmi Pharm,,,200902349,20090331,[02140]혈압강하제,전문의약품,"643504690,A21407721",연분홍색의 장방형 필름코팅 정제,타원형,5.44,14.91,7.57,마크,Amosartan 5/100,분홍,,20150826,필름코팅정,20200825
82186,"[573, 232, 377, 218]",25468,1398,370,K-003483-016262-025469-034597_0_2_0_2_70_000_200.png,976,1280,K-003483-016262-025469-034597_0_2_0_2_70_000_200.png,K-025469,정상알약,연회색 배경,앞면,주백색,70,0,200,K-025469,아모잘탄정 5/100mg,Amosartan Tab 5/100mg,http://connectdi.com/design/img/drug/147427809486700196.jpg,로사르탄칼륨|암로디핀캄실산염,Amlodipine Camsylate| Losartan potassium,"정제, 저작정",한미약품(주),Hanmi Pharm,,,200902349,20090331,[02140]혈압강하제,전문의약품,"643504690,A21407721",연분홍색의 장방형 필름코팅 정제,타원형,5.44,14.91,7.57,마크,Amosartan 5/100,분홍,,20150826,필름코팅정,20200825
54600,"[576, 810, 280, 195]",3482,1394,371,K-003483-016262-025469-034597_0_2_0_2_75_000_200.png,976,1280,K-003483-016262-025469-034597_0_2_0_2_75_000_200.png,K-003483,정상알약,연회색 배경,앞면,주백색,75,0,200,K-003483,기넥신에프정(은행엽엑스)(수출용),Ginexin-F Tab.,http://connectdi.com/design/img/drug/148609543321800170.jpg,은행엽건조엑스,Ginkgo Leaf Ext.,"정제, 저작정",에스케이케미칼(주),Sk Chemicals,,,199102014,19910906,[02190]기타의 순환계용약,일반의약품,"644700130,A18901361",진녹색의 타원형 필름 코팅정,장방형,3.9,11.1,6.1,SK,G40,초록,,20041222,필름코팅정,20200723
51490,"[126, 271, 271, 190]",3482,1395,370,K-003483-016262-025469-034597_0_2_0_2_70_000_200.png,976,1280,K-003483-016262-025469-034597_0_2_0_2_70_000_200.png,K-003483,정상알약,연회색 배경,앞면,주백색,70,0,200,K-003483,기넥신에프정(은행엽엑스)(수출용),Ginexin-F Tab.,http://connectdi.com/design/img/drug/148609543321800170.jpg,은행엽건조엑스,Ginkgo Leaf Ext.,"정제, 저작정",에스케이케미칼(주),Sk Chemicals,,,199102014,19910906,[02190]기타의 순환계용약,일반의약품,"644700130,A18901361",진녹색의 타원형 필름 코팅정,장방형,3.9,11.1,6.1,SK,G40,초록,,20041222,필름코팅정,20200723
185680,"[5, 109, 440, 422]",34596,1388,371,K-003483-016262-025469-034597_0_2_0_2_75_000_200.png,976,1280,K-003483-016262-025469-034597_0_2_0_2_75_000_200.png,K-034597,정상알약,연회색 배경,앞면,주백색,75,0,200,K-034597,제미메트서방정 50/1000mg,Zemimet SR Tab. 50/1000mg,http://connectdi.com/design/img/drug/147426964205900067.jpg,제미글립틴타르타르산염1.5수화물|메트포르민염산염,Gemigliptin Tartrate Sesquihydrate| Metformin Hydrochloride,서방형정제,(주)엘지화학,Lg Chem,,,201405223,20141107,[03960]당뇨병용제,전문의약품,668902910,갈색 장방형의 필름코팅정,장방형,8.25,19.81,10.07,마크,5010,분홍,,20160224,서방성필름코팅정,20210513
192262,"[532, 677, 443, 434]",34596,1387,370,K-003483-016262-025469-034597_0_2_0_2_70_000_200.png,976,1280,K-003483-016262-025469-034597_0_2_0_2_70_000_200.png,K-034597,정상알약,연회색 배경,앞면,주백색,70,0,200,K-034597,제미메트서방정 50/1000mg,Zemimet SR Tab. 50/1000mg,http://connectdi.com/design/img/drug/147426964205900067.jpg,제미글립틴타르타르산염1.5수화물|메트포르민염산염,Gemigliptin Tartrate Sesquihydrate| Metformin Hydrochloride,서방형정제,(주)엘지화학,Lg Chem,,,201405223,20141107,[03960]당뇨병용제,전문의약품,668902910,갈색 장방형의 필름코팅정,장방형,8.25,19.81,10.07,마크,5010,분홍,,20160224,서방성필름코팅정,20210513
54273,"[546, 188, 237, 229]",16261,1392,371,K-003483-016262-025469-034597_0_2_0_2_75_000_200.png,976,1280,K-003483-016262-025469-034597_0_2_0_2_75_000_200.png,K-016262,정상알약,연회색 배경,앞면,주백색,75,0,200,K-016262,크레스토정 20mg,Crestor Tab. 20mg,http://connectdi.com/design/img/drug/151317963768200047.jpg,로수바스타틴칼슘,Rosuvastatin Calcium,"정제, 저작정",한국아스트라제네카(주),Astrazeneca Korea,,,200410326,20040831,[02180]동맥경화용제,전문의약품,"650700530,E06610651",분홍색 원형 필름코팅정,원형,4.5,9.2,9.2,ZD452220,,분홍,,20041222,필름코팅정,20201119
60009,"[166, 832, 249, 241]",16261,1390,370,K-003483-016262-025469-034597_0_2_0_2_70_000_200.png,976,1280,K-003483-016262-025469-034597_0_2_0_2_70_000_200.png,K-016262,정상알약,연회색 배경,앞면,주백색,70,0,200,K-016262,크레스토정 20mg,Crestor Tab. 20mg,http://connectdi.com/design/img/drug/151317963768200047.jpg,로수바스타틴칼슘,Rosuvastatin Calcium,"정제, 저작정",한국아스트라제네카(주),Astrazeneca Korea,,,200410326,20040831,[02180]동맥경화용제,전문의약품,"650700530,E06610651",분홍색 원형 필름코팅정,원형,4.5,9.2,9.2,ZD452220,,분홍,,20041222,필름코팅정,20201119
79950,"[594, 259, 325, 246]",20876,1401,375,K-003483-020877-025367-029667_0_2_0_2_70_000_200.png,976,1280,K-003483-020877-025367-029667_0_2_0_2_70_000_200.png,K-020877,정상알약,연회색 배경,앞면,주백색,70,0,200,K-020877,엑스포지정 5/160mg,Exforge Tab. 5/160mg,http://connectdi.com/design/img/drug/1MecIOjA6Yf.jpg,발사르탄|암로디핀베실산염,Amlodipine Besylate| Valsartan,"정제, 저작정",한국노바티스(주),Novartis Korea,Novartis Pharma Stein AG,,200703803,20070403,[02140]혈압강하제,전문의약품,"653600850,E01631481",어두운 황색의 달걀형 필름코팅정,타원형,4.0,14.0,5.5,NVR,ECE,노랑,,20070518,필름코팅정,20200601
83385,"[39, 753, 327, 255]",20876,1399,373,K-003483-020877-025367-029667_0_2_0_2_75_000_200.png,976,1280,K-003483-020877-025367-029667_0_2_0_2_75_000_200.png,K-020877,정상알약,연회색 배경,앞면,주백색,75,0,200,K-020877,엑스포지정 5/160mg,Exforge Tab. 5/160mg,http://connectdi.com/design/img/drug/1MecIOjA6Yf.jpg,발사르탄|암로디핀베실산염,Amlodipine Besylate| Valsartan,"정제, 저작정",한국노바티스(주),Novartis Korea,Novartis Pharma Stein AG,,200703803,20070403,[02140]혈압강하제,전문의약품,"653600850,E01631481",어두운 황색의 달걀형 필름코팅정,타원형,4.0,14.0,5.5,NVR,ECE,노랑,,20070518,필름코팅정,20200601
199820,"[497, 745, 412, 485]",25366,1403,375,K-003483-020877-025367-029667_0_2_0_2_70_000_200.png,976,1280,K-003483-020877-025367-029667_0_2_0_2_70_000_200.png,K-025367,정상알약,연회색 배경,앞면,주백색,70,0,200,K-025367,자누메트정 50/850mg,JANUMET TAB 50/850,http://connectdi.com/design/img/drug/1NOwp2F6LFI.jpg,시타글립틴인산염수화물|메트포르민염산염,Metformin Hydrochloride| Sitagliptin Phosphate Hydrate,"정제, 저작정",한국엠에스디(주),Msd Korea,,,200901817,20090310,[03960]당뇨병용제,전문의약품,"655500760,E09060771",분홍색으로 한면에 515가 새겨진 타원형의 필름코팅정,타원형,7.0,20.53,10.08,515,,분홍,,20090617,필름코팅정,20181112
182422,"[86, 22, 394, 463]",25366,1404,373,K-003483-020877-025367-029667_0_2_0_2_75_000_200.png,976,1280,K-003483-020877-025367-029667_0_2_0_2_75_000_200.png,K-025367,정상알약,연회색 배경,앞면,주백색,75,0,200,K-025367,자누메트정 50/850mg,JANUMET TAB 50/850,http://connectdi.com/design/img/drug/1NOwp2F6LFI.jpg,시타글립틴인산염수화물|메트포르민염산염,Metformin Hydrochloride| Sitagliptin Phosphate Hydrate,"정제, 저작정",한국엠에스디(주),Msd Korea,,,200901817,20090310,[03960]당뇨병용제,전문의약품,"655500760,E09060771",분홍색으로 한면에 515가 새겨진 타원형의 필름코팅정,타원형,7.0,20.53,10.08,515,,분홍,,20090617,필름코팅정,20181112
52664,"[134, 859, 232, 227]",29666,1409,375,K-003483-020877-025367-029667_0_2_0_2_70_000_200.png,976,1280,K-003483-020877-025367-029667_0_2_0_2_70_000_200.png,K-029667,정상알약,연회색 배경,앞면,주백색,70,0,200,K-029667,리바로정 4mg,Livalo Tab. 4mg,http://connectdi.com/design/img/drug/147426609286000173.jpg,피타바스타틴칼슘,Pitavastatin Calcium,"정제, 저작정",제이더블유중외제약(주),Jw Pharmaceutical,,,201205253,20120531,[02180]동맥경화용제,전문의약품,644913470,중앙에 선이 있는  담황색의 원형필름코팅정,원형,3.9,8.7,8.7,마크203,분할선,노랑,,20120711,필름코팅정,20210415
47294,"[597, 182, 221, 214]",29666,1410,373,K-003483-020877-025367-029667_0_2_0_2_75_000_200.png,976,1280,K-003483-020877-025367-029667_0_2_0_2_75_000_200.png,K-029667,정상알약,연회색 배경,앞면,주백색,75,0,200,K-029667,리바로정 4mg,Livalo Tab. 4mg,http://connectdi.com/design/img/drug/147426609286000173.jpg,피타바스타틴칼슘,Pitavastatin Calcium,"정제, 저작정",제이더블유중외제약(주),Jw Pharmaceutical,,,201205253,20120531,[02180]동맥경화용제,전문의약품,644913470,중앙에 선이 있는  담황색의 원형필름코팅정,원형,3.9,8.7,8.7,마크203,분할선,노랑,,20120711,필름코팅정,20210415
54315,"[144, 289, 213, 255]",3482,1405,375,K-003483-020877-025367-029667_0_2_0_2_70_000_200.png,976,1280,K-003483-020877-025367-029667_0_2_0_2_70_000_200.png,K-003483,정상알약,연회색 배경,앞면,주백색,70,0,200,K-003483,기넥신에프정(은행엽엑스)(수출용),Ginexin-F Tab.,http://connectdi.com/design/img/drug/148609543321800170.jpg,은행엽건조엑스,Ginkgo Leaf Ext.,"정제, 저작정",에스케이케미칼(주),Sk Chemicals,,,199102014,19910906,[02190]기타의 순환계용약,일반의약품,"644700130,A18901361",진녹색의 타원형 필름 코팅정,장방형,3.9,11.1,6.1,SK,G40,초록,,20041222,필름코팅정,20200723
56368,"[622, 722, 208, 271]",3482,1407,373,K-003483-020877-025367-029667_0_2_0_2_75_000_200.png,976,1280,K-003483-020877-025367-029667_0_2_0_2_75_000_200.png,K-003483,정상알약,연회색 배경,앞면,주백색,75,0,200,K-003483,기넥신에프정(은행엽엑스)(수출용),Ginexin-F Tab.,http://connectdi.com/design/img/drug/148609543321800170.jpg,은행엽건조엑스,Ginkgo Leaf Ext.,"정제, 저작정",에스케이케미칼(주),Sk Chemicals,,,199102014,19910906,[02190]기타의 순환계용약,일반의약품,"644700130,A18901361",진녹색의 타원형 필름 코팅정,장방형,3.9,11.1,6.1,SK,G40,초록,,20041222,필름코팅정,20200723
33488,"[387, 231, 184, 182]",3350,2648,699,K-003351-018357-038162_0_2_0_2_90_000_200.png,976,1280,K-003351-018357-038162_0_2_0_2_90_000_200.png,K-003351,정상알약,연회색 배경,앞면,주백색,90,0,200,K-003351,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,http://connectdi.com/design/img/drug/147765842976900148.jpg,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,"정제, 저작정",일양약품(주),Ilyang Pharmaceutical,,,199101125,19910626,[02590]기타의 비뇨생식기관 및 항문용약,전문의약품,"641702010,A09503981",오랜지색 또는 노란색의 원형정제.,원형,2.76,7.01,7.01,I분할선Y,HT,주황,,20041222,나정,20170328
